"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_score","imdb_votes","comedia","pais","cantidad_actores","cantidad_directores","director","cantidad_generos","cantidad_paises","largo_titulo","largo_descripcion","log_imdb_votes","genero_principal","votos_faltantes"
"tm166321","Our Brand Is Crisis","MOVIE","Based on the documentary ""Our Brand Is Crisis"", this feature focuses on the use of American political campaign strategies in South America.",2015,"R",108,"['comedy', 'drama']","['US']",0,6.1,22147,1,"US",21,1,"David Gordon Green",2,1,19,139,10.0055024779429,"comedy",0
"tm239707","The Do-Over","MOVIE","The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.",2016,"PG-13",108,"['action', 'comedy']","['US']",0,5.7,45146,1,"US",44,1,"Steven Brill",2,1,11,150,10.7176791114548,"action",0
"ts37660","Reply 1988","SHOW","A nostalgic trip back to the late 1980s through the lives of five families and their five teenage kids living in a small neighborhood in Seoul.",2015,"TV-14",95,"['comedy', 'drama', 'family', 'romance']","['KR']",1,9.2,6557,1,"KR",18,1,"Shin Won-ho",4,1,10,143,8.78844095740459,"comedy",0
"ts36547","Club de Cuervos","SHOW","When the patriarch of a prominent family dies, his heirs battle to determine who will gain control of his beloved soccer team: The Cuervos of Nuevo Toledo.",2015,"TV-MA",44,"['comedy', 'drama']","['MX']",4,8.2,5514,1,"MX",11,0,"Sin director",2,1,15,155,8.6152269316876,"comedy",0
"ts84398","Little Things","SHOW","A cohabiting couple in their 20s navigate the ups and downs of work, modern-day relationships and finding themselves in contemporary Bengaluru.",2016,"TV-MA",25,"['comedy', 'drama', 'romance']","['IN']",4,8.2,6461,1,"IN",2,0,"Sin director",3,1,13,143,8.77369414638444,"comedy",0
"tm140436","Rock the Kasbah","MOVIE","A washed-up music producer finds one last shot at redemption with a golden-voiced young girl in Afghanistan. However, when jealousy gets the better of a disgruntled ex-boyfriend, he decides to oppose the young star with talent of his own.",2015,"R",100,"['comedy', 'music', 'war']","['MA', 'US']",0,5.5,11963,1,"MA",40,1,"Barry Levinson",3,2,15,238,9.38965741974984,"comedy",0
"ts54110","Puffin Rock","SHOW","Life is sweet on beautiful Puffin Rock, where puffling Oona, her baby brother Baba and their pals learn about nature, friendship and family. Follow the pufflings on their adventures as they explore the wild island!",2015,"TV-Y",11,"['animation', 'family', 'comedy', 'european']","['IE']",2,8.7,891,1,"IE",0,0,"Sin director",4,1,11,214,6.79346613258001,"animation",0
"tm228242","A Very Murray Christmas","MOVIE","Bill Murray worries no one will show up to his TV show due to a massive snowstorm in New York City. Through luck and perseverance, guests arrive at Gotham’s Carlyle Hotel to help him — dancing and singing in holiday spirit.",2015,"Sin dato",56,"['comedy', 'music']","['US']",0,5.5,15428,1,"US",14,1,"Sofia Coppola",2,1,23,223,9.64400413444303,"comedy",0
"tm209950","Kevin Hart: What Now?","MOVIE","In Universal Pictures’ Kevin Hart: What Now?, comedic rock-star Kevin Hart follows up his 2013 hit stand-up concert movie Let Me Explain, which grossed $32 million domestically and became the third-highest live stand-up comedy movie of all time. Hart takes center stage in this groundbreaking, record-setting, sold-out performance of “What Now?”—filmed outdoors in front of 50,000 people at Philadelphia’s Lincoln Financial Field—marking the first time a comedian has ever performed to an at-capacity football stadium.",2016,"R",96,"['comedy', 'documentation']","['US']",0,5.9,9458,1,"US",1,1,"Michelle Sylvester",2,1,21,518,9.15472194821317,"comedy",0
"tm211510","Incarnate","MOVIE","An exorcist comes up against an evil from his past when he uses his skills to enter the mind of a nine year old boy.",2016,"PG-13",91,"['horror', 'thriller']","['US']",0,5.2,12918,0,"US",23,1,"Brad Peyton",2,1,9,116,9.4664543749603,"horror",0
"tm157283","Güeros","MOVIE","Set amidst the 1999 student strikes in Mexico City, this coming-of-age tale finds two brothers venturing through the city in a sentimental search for an aging legendary musician. Shot in black-and-white, Güeros brims with youthful exuberance.",2015,"Sin dato",106,"['drama', 'comedy']","['MX']",0,7.4,4120,1,"MX",13,1,"Alonso Ruizpalacios",2,1,6,242,8.32385113133882,"drama",0
"ts75829","Lego Bionicle: The Journey to One","SHOW","Six legendary heroes find themselves on an epic quest as they harness the power of nature's elements to defeat the forces of evil.",2016,"TV-Y7",17,"['animation', 'action', 'fantasy', 'scifi']","['US']",2,5.5,170,0,"US",0,0,"Sin director",4,1,33,130,5.14166355650266,"animation",0
"ts35360","Inspector Gadget","SHOW","When Dr. Claw returns, Inspector Gadget is brought out of retirement to defeat him again, now with Penny and Brain's open participation.",2015,"TV-Y",21,"['action', 'comedy', 'family', 'scifi', 'animation']","['CA', 'US']",4,4.5,614,1,"CA",5,0,"Sin director",5,2,16,136,6.42162226780652,"action",0
"ts41883","The K2","SHOW","A patriotic bodyguard who was abandoned by his country and colleagues, a hidden daughter of leading Presidential candidate who regards love as a tool for revenge, and the First Lady contender who hides her ambition and charisma behind a kind and friendly personality.",2016,"TV-14",65,"['war', 'drama', 'romance', 'thriller']","['KR']",1,7.9,5615,0,"KR",8,1,"Kwak Jung-hwan",4,1,6,267,8.63337494570565,"war",0
"ts38757","Kong: King of the Apes","SHOW","Set in 2050, Kong becomes a wanted fugitive after wrecking havoc at Alcatraz Island’s Natural History and Marine Preserve. What most humans on the hunt for the formidable animal don’t realize, though, is that Kong was framed by an evil genius who plans to terrorize the world with an army of enormous robotic dinosaurs. As the only beast strong enough to save humanity from the mechanical dinos, Kong must rely on the help of three kids who know the truth about him.",2016,"TV-Y7",21,"['animation', 'scifi', 'action', 'comedy', 'family']","['US']",2,5.9,325,1,"US",5,0,"Sin director",5,1,22,466,5.78689738136671,"animation",0
"tm275800","The Lighthouse of the Orcas","MOVIE","A mother travels to Patagonia with her autistic son with the hope that a ranger and a pod of wild orcas can help him find an emotional connection.",2016,"Sin dato",110,"['drama', 'romance', 'european']","['AR', 'ES']",0,6.8,3844,0,"AR",19,1,"Gerardo Olivares",3,2,27,146,8.25452888193974,"drama",0
"tm233344","Kapoor & Sons","MOVIE","Two brothers return home to visit their ailing grandfather to discover ongoing family problems, emotions get intensified when a girl causes a rift between both of them.",2016,"PG-13",132,"['romance', 'comedy', 'drama', 'family']","['IN']",0,7.7,25792,1,"IN",18,1,"Shakun Batra",4,1,13,168,10.1578584162669,"romance",0
"tm201365","Brothers","MOVIE","David and Monty, estranged half-brothers, train in mixed martial arts to earn a livelihood. However, things change when the two are forced to compete against each other in the final tournament.",2015,"PG-13",156,"['drama', 'action', 'sport']","['IN']",0,6.4,12886,0,"IN",12,1,"Karan Malhotra",3,1,8,193,9.46397433028839,"drama",0
"tm195764","6 Years","MOVIE","A young couple bound by a seemingly ideal love, begins to unravel as unexpected opportunities spin them down a volatile and violent path and threaten the future they had always imagined.",2015,"Sin dato",84,"['romance', 'drama']","['US']",0,5.6,12441,0,"US",8,1,"Hannah Fidell",2,1,7,186,9.42883312507496,"romance",0
"tm246056","Garfunkel and Oates: Trying to be Special","MOVIE","Garkfunkel and Oates: Trying to Be Special is the first special by the musical comedy duo of Kate Micucci and Riki Lindhome. The pair filmed the special at the Neptune Theatre in Seattle, and it features songs, comedy, and a new Garfunkel and Oates music video.",2016,"Sin dato",62,"['comedy', 'music']","['US']",0,7.3,899,1,"US",4,2,"Jeremy Konner",2,1,41,261,6.80239476332431,"comedy",0
"tm211461","Much Loved","MOVIE","A social drama about four marginalized prostitutes in Marrakech and their complex relations with their families and society at large.",2015,"Sin dato",108,"['drama', 'european']","['MA', 'FR']",0,6.2,2722,0,"MA",8,1,"Nabil Ayouch",2,2,10,133,7.90948949267376,"drama",0
"ts53149","White Nights","SHOW","Seo Yi-Kyung ambitiously wants to build her own empire. She is calm and also passionate. She doesn't believe greed is a sin. Park Gun-Woo possesses good looks and comes from a wealthy family that runs a large company. Seo Yi-Kyung is his first love and he is still in love with her. Lee Se-Jin comes from a poor background. She desperately wants to escape from her situation.",2016,"Sin dato",62,"['drama']","['KR']",1,6.9,287,0,"KR",11,0,"Sin director",1,1,12,375,5.66296048013595,"drama",0
"tm225675","Jeff Dunham: Unhinged in Hollywood","MOVIE","Previously unseen stand-up comedy by Jeff Dunham. Sketches include popular characters. Brad Paisley performs too! Special appearances by comic Chris Parnell and former UFC champion Chuck Liddell.",2015,"PG",60,"['comedy']","['US']",0,6.7,713,1,"US",4,1,"Michael Simon",1,1,34,195,6.57088296233958,"comedy",0
"tm233023","Tom Segura: Mostly Stories","MOVIE","The bearded, bawdy, and comically bitter Tom Segura gets real about body piercings, the ""Area 51"" of men's bodies, and the lie he told Mike Tyson.",2016,"Sin dato",73,"['comedy', 'documentation']","['US']",0,7.5,3508,1,"US",2,2,"Jay Karas",2,1,26,146,8.16308637558322,"comedy",0
"tm220473","Colin Quinn: Unconstitutional","MOVIE","Colin Quinn returns to the stage in ""Unconstitutional"" where he tackles 226 years of American Constitutional calamities in 70 Minutes.",2015,"Sin dato",55,"['comedy']","['US']",0,7,465,1,"US",1,1,"Jay Chapman",1,1,29,134,6.14418563412565,"comedy",0
"tm231314","Zip & Zap and the Captain's Island","MOVIE","Naughty brothers Zip and Zap finds themselves in a home for lost children that might just be haunted. Will they ever escape?",2016,"Sin dato",105,"['comedy', 'scifi', 'family', 'fantasy', 'european']","['ES']",0,5.8,605,1,"ES",12,1,"Oskar Santos",5,1,34,124,6.40687998606931,"comedy",0
"tm201906","Belgica","MOVIE","The story of two brothers who, even though they have absolutely nothing in common, open a bar together that quickly becomes a regular hangout for nighthawks. Despite the success, they must soon face up to the difficulties inherent in running a family business. Their brotherhood turns into rivalry, through no fault of their own.",2016,"Sin dato",127,"['drama', 'european']","['FR', 'BE']",0,6.7,4478,0,"FR",32,1,"Felix van Groeningen",2,2,7,329,8.4071550862073,"drama",0
"tm245235","Ali Wong: Baby Cobra","MOVIE","Ali Wong might be seven-months pregnant, but there’s not a fetus in the world that can stop this acerbic and savage train of comedy from delivering a masterful hour of stand-up.",2016,"Sin dato",60,"['comedy']","['US']",0,7.5,6925,1,"US",1,1,"Jay Karas",1,1,20,177,8.84303772496237,"comedy",0
"tm247644","Schubert in Love","MOVIE","Olaf tries to make his dreams reality and thereby always gets into trouble with his surroundings. He meets his biggest obstacle yet when his father pressures him into having a child. Finding a woman becomes difficult when Olaf realizes that they have something he doesn't have: feelings.",2016,"Sin dato",95,"['comedy', 'european']","['DE']",0,5,356,1,"DE",12,1,"Lars Büchel",2,1,16,287,5.87773578177964,"comedy",0
"tm311494","Slam","MOVIE","Samuele is 16 and has a passion for skateboarding. He has big dreams: going to university, move to California, and travel, but things change when he meets Alice, who could be the girl of his life.",2016,"Sin dato",100,"['comedy', 'romance', 'drama', 'european']","['IT']",0,6.1,1308,1,"IT",14,1,"Andrea Molaioli",4,1,4,196,7.1770187659099,"comedy",0
"tm221883","Gridlocked","MOVIE","Former SWAT leader David Hendrix and hard-partying movie star Brody Walker must cut their ride-along short when a police training facility is attacked by a team of mercenaries.",2016,"R",114,"['action']","['CA']",0,5.8,4570,0,"CA",17,1,"Allan Ungar",1,1,10,176,8.42748727833174,"action",0
"tm239769","I'll Sleep When I'm Dead","MOVIE","An energetic and fast-paced bio-doc that examines the story behind one of the most prolific and well-known DJs working today: Steve Aoki.",2016,"Sin dato",82,"['documentation']","['US']",0,6.6,1358,0,"US",17,1,"Justin Krook",1,1,24,137,7.21450441415114,"documentation",0
"tm232855","Everything About Her","MOVIE","Powerful but ill-stricken business woman, Vilma Santos navigates her complicated relationship with her caregiver, Angel Locsin and her estranged son, Xian Lim in this story about acceptance, love and forgiveness.",2016,"Sin dato",126,"['comedy', 'drama']","['PH']",0,7.1,328,1,"PH",13,1,"Joyce E. Bernal",2,1,20,212,5.79605775076537,"comedy",0
