"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_score","imdb_votes","comedia","pais","cantidad_actores","cantidad_directores","director","cantidad_generos","cantidad_paises","largo_titulo","largo_descripcion","log_imdb_votes","genero_principal","votos_faltantes"
"ts112733","Bard of Blood","SHOW","Political espionage thriller based on ""Bard of Blood,"" by Bilal Siddiqi.",2019,"TV-MA",45,"['action', 'drama', 'thriller']","['IN']",2,6.8,13210,0,"IN",4,1,"Ribhu Dasgupta",3,1,13,72,9.48880509487835,"action",0
"ts78442","Coach Snoop","SHOW","See a different side of Snoop Dogg in this unique documentary, which details the famous rapper's efforts to mentor young athletes and create opportunities for them to compete at the highest level of youth football. We'll meet the kids and coaches that form Snoop's squad -- and witness the important life lessons they learn with every game.",2016,"TV-MA",29,"['documentation']","['US']",2,6.8,583,0,"US",1,2,"Rory Karpf",1,1,11,340,6.36990098282823,"documentation",0
"tm76557","No Longer Kids","MOVIE","By coincidence, Ahmad discovers that his father, Ramada Al Sokkary has a love letter in his suit case, which reveals his love to a woman other than his mother. Ahmad tries with his brothers and sister to find out the reasons that made their father look for another woman. The play shows the amusing acts the children undertake to save their family.",1979,"Sin dato",235,"['comedy', 'drama']","['EG']",0,9,943,1,"EG",7,1,"Samir Al Asfory",2,1,14,348,6.8501261661455,"comedy",0
"tm1019177","The Colony","MOVIE","In the not-too-distant future: after a global catastrophe has wiped out nearly all of humanity on Earth, an elite astronaut from Space Colony Kepler must make a decision that will seal the fate of the people on both planets.",2021,"R",104,"['scifi', 'thriller', 'action']","['CH', 'DE']",0,5.4,7434,0,"CH",11,1,"Tim Fehlbaum",3,2,10,224,8.91395385889425,"scifi",0
"tm426634","The Day I Lost My Shadow","MOVIE","It is winter in Damascus. Sana, with her eight-year-old son, is living alone while her husband works in Saudi Arabia. When Sana runs out of gas to cook or warm the house, she takes a day off to find a gas cylinder. From there begins a trip into the surroundings of Damas, where Sana finds herself brutally confronted with the effects of war.",2019,"Sin dato",94,"['drama']","['QA', 'SY', 'FR', 'LB']",0,6.1,239,0,"QA",0,1,"K. Rajagopal",1,4,24,341,5.48063892334199,"drama",0
"ts53106","Tokyo Trial","SHOW","In the wake of World War II, 11 Allied judges are tasked with weighing the fates of Japanese war criminals in a tense international trial.",2016,"TV-MA",49,"['drama', 'history']","['JP', 'US']",1,7.4,1544,0,"JP",15,2,"Pieter Verhoeff",2,2,11,138,7.34277918933185,"drama",0
"tm1091284","Ankahi Kahaniya","MOVIE","As big city life buzzes around them, lonely souls discover surprising sources of connection and companionship in three tales of love, loss and longing.",2021,"Sin dato",110,"['drama', 'romance']","['IN']",0,5.5,853,0,"IN",8,3,"Ashwiny Iyer Tiwari",2,1,15,151,6.74993119378857,"drama",0
"tm368006","Harith Iskander: I Told You So","MOVIE","Malaysian stand-up comedy icon Harith Iskander takes the stage in Kuala Lumpur to talk about Singapore, a past girlfriend, and Rick Astley.",2018,"Sin dato",61,"['comedy']","['US']",0,4.6,172,1,"US",1,1,"Michael McKay",1,1,30,139,5.15329159449778,"comedy",0
"ts20339","One Piece","SHOW","Years ago, the fearsome Pirate King, Gol D. Roger was executed leaving a huge pile of treasure and the famous ""One Piece"" behind. Whoever claims the ""One Piece"" will be named the new King of the Pirates. Monkey D. Luffy, a boy who consumed a ""Devil Fruit,"" decides to follow in the footsteps of his idol, the pirate Shanks, and find the One Piece. It helps, of course, that his body has the properties of rubber and that he's surrounded by a bevy of skilled fighters and thieves to help him along the way. Luffy will do anything to get the One Piece and become King of the Pirates!",1999,"TV-14",23,"['action', 'comedy', 'animation', 'drama', 'fantasy']","['JP']",21,8.8,112586,1,"JP",11,0,"Sin director",5,1,9,581,11.6314815350918,"action",0
"tm244403","ARQ","MOVIE","Two old friends living in a dystopic future become trapped in a mysterious time loop — one that may have something to do with an ongoing battle between an omnipotent corporation and a ragtag band of rebels.",2016,"R",88,"['scifi', 'thriller', 'action']","['US']",0,6.3,38463,0,"US",9,1,"Tony Elliott",3,1,3,206,10.5574780178949,"scifi",0
"tm27484","Kismat Konnection","MOVIE","Raj Malhotra is a luckless architect who seeks success but in vain. He bumps into a social activist named Priya. Raj finds out that Priya is a lucky charm for him but unfortunately she is protecting the community center for which he aims to win the contract of demolishing for a brand new shopping mall.",2008,"G",153,"['romance', 'comedy', 'drama']","['IN']",0,5.3,5588,1,"IN",10,1,"Aziz Mirza",3,1,17,303,8.6285556592697,"romance",0
"tm1013111","1000 Miles from Christmas","MOVIE","A Christmas tale, a romantic comedy and the story of a man in his 30s who learns reluctantly to get carried away by the Christmas spirit.",2021,"Sin dato",102,"['comedy', 'romance', 'family', 'fantasy']","['ES']",0,5.7,1483,1,"ES",9,1,"Álvaro Fernández Armero",4,1,25,137,7.30249642372733,"comedy",0
"ts90063","Put Your Head on My Shoulder","SHOW","As Si Tu Mo's graduation is nearing, she is confused about her future plans. Her ordinary days are suddenly shaken up when the genius Physics student Gu Wei Yi appears in her life. The two accidentally end up living together and chaos begins.",2019,"TV-Y7",40,"['drama', 'romance', 'comedy']","['CN']",1,8,2063,1,"CN",7,1,"주둥닝",3,1,28,242,7.63240112660145,"drama",0
"tm178201","Sherlock Holmes: A Game of Shadows","MOVIE","There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the  detective.",2011,"PG-13",129,"['crime', 'thriller', 'action']","['US', 'GB']",0,7.4,446531,0,"US",49,1,"Guy Ritchie",3,2,34,207,13.0092663452637,"crime",0
"tm816983","In Paradox","MOVIE","While being relentlessly attacked, a Man seeks to uncover a mystery and stop the unknown memories that are controlling him, only to learn the difference between reality and illusions.",2019,"Sin dato",95,"['thriller', 'fantasy']","['KW']",0,5,145,0,"KW",2,1,"Hamad AlSarraf",2,1,10,183,4.98360662170834,"thriller",0
"tm1080406","Barbie: Big City, Big Dreams","MOVIE","Barbie swaps the sunny shores of Malibu for the bright lights of Broadway to attend an excusive summer performing arts program and meets…Barbie!  Fast friends, the two discover they share more than a name as they explore New York City and all the amazing things they have in common.  As they compete for the coveted once-in-a-lifetime Spotlight Solo from Times Square, the friends discover competition isn’t all about winning, it’s about striving to be your best, overcoming doubts, and sharing the spotlight.",2021,"Sin dato",62,"['animation', 'family']","['US']",0,5.8,258,0,"US",14,1,"Scott Pleydell-Pearce",2,1,28,509,5.55682806169954,"animation",0
"ts282155","Zero","SHOW","A teenager who can make herself invisible is used by an idiot to take control of the neighborhood and then meets a mysterious art student.",2021,"TV-MA",24,"['scifi', 'action', 'comedy', 'drama', 'fantasy']","['IT']",1,5.6,1270,1,"IT",5,0,"Sin director",5,1,4,138,7.14755927118945,"scifi",0
"ts9","The Walking Dead","SHOW","Sheriff's deputy Rick Grimes awakens from a coma to find a post-apocalyptic world dominated by flesh-eating zombies. He sets out to find his family and encounters many other survivors along the way.",2010,"TV-MA",46,"['action', 'drama', 'scifi', 'thriller', 'horror']","['US']",11,8.2,945125,0,"US",11,0,"Sin director",5,1,16,198,13.7590735309211,"action",0
"tm21155","Falafel","MOVIE","Everything bad that can happen on the way to a party happens to young Tou on this nighttime trip though Beirut.",2006,"Sin dato",80,"['drama', 'european']","['LB', 'FR']",0,6.7,209,0,"LB",8,1,"Michel Kammoun",2,2,7,111,5.34710753071747,"drama",0
"tm413558","Funan","MOVIE","Cambodia, once the ancient kingdom of Funan, April 17th, 1975. The entire country falls under the tyranny of Angkar, the communist party of the Khmer Rouge. The cities are abandoned, the population is thrown to the roads and forced to walk towards an uncertain future…",2019,"Sin dato",84,"['drama', 'war', 'animation', 'history', 'european']","['BE', 'KH', 'FR', 'LU']",0,6.9,916,0,"BE",13,1,"Denis Do",5,4,5,268,6.82110747225646,"drama",0
"ts82361","ULTRAMAN","SHOW","Decades ago, a hero from the stars left this world in peace. Now, the son of Ultraman must rise to protect the Earth from a new alien threat.",2019,"TV-14",24,"['scifi', 'action', 'drama', 'fantasy', 'animation']","['JP']",3,6.8,2025,0,"JP",3,2,"Kenji Kamiyama",5,1,8,141,7.61381868480863,"scifi",0
"tm462037","Mi amigo Alexis","MOVIE","When a young soccer fan and his idol forge an unexpected friendship, the connection teaches them both lessons about life and their love of the game.",2019,"Sin dato",100,"['comedy', 'drama', 'family', 'sport']","['CL']",0,5.1,341,1,"CL",16,1,"Alejandro Fernández Almendras",4,1,15,148,5.8348107370626,"comedy",0
"ts81331","She-Ra and the Princesses of Power","SHOW","In this reboot of the '80s series, a magic sword transforms an orphan girl into warrior She-Ra, who unites a rebellion to fight against evil.",2018,"TV-Y7",24,"['scifi', 'action', 'family', 'animation', 'fantasy', 'comedy', 'drama']","['US']",5,7.8,14935,1,"US",24,0,"Sin director",7,1,34,141,9.61152968522156,"scifi",0
"tm434776","Mo Amer: The Vagabond","MOVIE","Arab-American comedian Mo Amer recounts his life as a refugee comic, from traveling with the name Mohammed to his long path to citizenship.",2018,"Sin dato",56,"['comedy', 'documentation']","['US']",0,7.3,799,1,"US",1,1,"Stan Lathan",2,1,21,139,6.68461172766793,"comedy",0
"ts343599","Jimmy Savile: A British Horror Story","SHOW","Jimmy Savile was one of the United Kingdom’s most beloved TV personalities. Shortly after his death in 2011, an investigation prompted more than 450 horrific allegations of sexual assault and abuse, with victims as young as 5.",2022,"TV-MA",85,"['crime', 'documentation']","['GB']",1,6.7,4711,0,"GB",1,0,"Sin director",2,1,36,226,8.45786772533142,"crime",0
"tm311456","Sen Benim HerŞeyimsin","MOVIE","A dramatic story about a girl and her giving father.",2016,"Sin dato",107,"['comedy']","['TR']",0,6.2,2667,1,"TR",4,1,"Tolga Örnek",1,1,21,52,7.88908440703551,"comedy",0
"tm324753","Marco Luque - We are together","MOVIE","Eclectic character comedian Marco Luque plays himself in this stand-up special about relationships, regional differences and his own love of movies.",2017,"Sin dato",73,"['comedy']","['BR']",0,4.4,76,1,"BR",1,0,"Sin director",1,1,29,148,4.34380542185368,"comedy",0
"tm369453","Mau Nieto: viviendo sobrio… desde el bar","MOVIE","Performing at a bar, Mexican stand-up comedian Mau Nieto dishes on his modest upbringing, his failed relationships and his attempts to stay sober.",2018,"Sin dato",57,"['comedy']","['MX']",0,6.7,80,1,"MX",1,2,"Raúl Campos",1,1,40,146,4.39444915467244,"comedy",0
"ts2760","Fireman Sam","SHOW","Follow the adventures of fireman Sam and his colleagues as they protect the citizens of the Welsh town of Pontypandy. Whenever the alarm sounds, brave Sam and his co-workers can be counted on to jump into a fire engine, hop onto a helicopter, or even launch an inflatable lifeboat to battle blazes, mount rescue missions, or provide medical attention to those in need.",1987,"TV-Y",10,"['comedy', 'animation', 'family', 'crime', 'european']","['GB']",13,6.1,1759,1,"GB",10,1,"Gary Andrews",5,1,11,368,7.4730690880322,"comedy",0
"tm37546","Happy Feet","MOVIE","Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",2006,"PG",108,"['comedy', 'fantasy', 'animation', 'family', 'music', 'romance']","['AU']",0,6.4,182612,1,"AU",83,1,"George Miller",6,1,10,153,12.1151244384752,"comedy",0
"tm215054","Chris Tucker: Live","MOVIE","Comedian Chris Tucker performs live.",2015,"Sin dato",92,"['comedy', 'documentation']","['US']",0,6.3,1936,1,"US",1,1,"Phil Joanou",2,1,18,36,7.568895663407,"comedy",0
"ts81483","Simon","SHOW","Simon is an adorable little rabbit who exudes all the vitality of childhood. He's at an age when little rabbits (and indeed little children!) are starting to come into their own - challenging relationships with parents, embarking upon school life, learning about the world in general, dealing with authority and of course, language.",2016,"TV-Y",5,"['animation', 'comedy', 'family']","['FR']",2,7,127,1,"FR",0,0,"Sin director",3,1,5,332,4.85203026391962,"animation",0
"tm818786","Menendez: The Day of the Lord","MOVIE","A retired priest hunted by his sins is pulled back into darkness when a friend begs him to help his possessed daughter.",2020,"Sin dato",93,"['drama', 'horror', 'thriller']","['ES', 'MX']",0,4.9,988,0,"ES",4,1,"Santiago Alvarado",3,2,29,119,6.89669433162271,"drama",0
"tm847629","Dolly Parton: Here I Am","MOVIE","Dolly Parton leads a moving, musical journey in this documentary that details the people and places who have helped shape her iconic career.",2019,"Sin dato",89,"['music', 'documentation']","['GB']",0,7.3,1467,0,"GB",8,1,"Francis Whately",2,1,23,140,7.29165620917446,"music",0
"tm314863","Vivo","MOVIE","A music-loving kinkajou named Vivo embarks on the journey of a lifetime to fulfill his destiny and deliver a love song for an old friend.",2021,"PG",95,"['comedy', 'animation', 'drama', 'family']","['US']",0,6.7,17650,1,"US",22,1,"Kirk DeMicco",4,1,4,137,9.77854771798028,"comedy",0
"tm1029314","Have You Ever Seen Fireflies?","MOVIE","Rebellious, irreverent wunderkind Gülseren navigates loneliness, love and loss against the current of political turmoil and social change.",2021,"Sin dato",113,"['drama', 'comedy']","['TR']",0,6.2,4934,1,"TR",43,1,"Andaç Haznedaroğlu",2,1,29,138,8.50410795186758,"drama",0
