"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_score","imdb_votes"
"ts41260","Hello, My Twenties!","SHOW","With different personalities, life goals and taste in men, five female college students become housemates in a shared residence called Belle Epoque.",2016,"TV-14",63,"['comedy', 'drama', 'romance']","['KR']",2,8.3,2127
"ts39017","Dawn of the Croods","SHOW","The world's first family is back for more laughs as they discover sports, sleepovers and other wonders in a world of exotic creatures and adventures. This 2D animated cartoon is based on the 3D animated feature film, ""The Croods"".",2015,"TV-Y7",23,"['comedy', 'family', 'animation']","['US']",4,5.8,712
"ts38757","Kong: King of the Apes","SHOW","Set in 2050, Kong becomes a wanted fugitive after wrecking havoc at Alcatraz Island’s Natural History and Marine Preserve. What most humans on the hunt for the formidable animal don’t realize, though, is that Kong was framed by an evil genius who plans to terrorize the world with an army of enormous robotic dinosaurs. As the only beast strong enough to save humanity from the mechanical dinos, Kong must rely on the help of three kids who know the truth about him.",2016,"TV-Y7",21,"['animation', 'scifi', 'action', 'comedy', 'family']","['US']",2,5.9,325
"tm290444","Pandora","MOVIE","When an earthquake hits a Korean village housing a run-down nuclear power plant, a man risks his life to save the country from imminent disaster.",2016,"R",136,"['drama', 'action', 'thriller']","['KR']",NA,6.6,7304
"ts35596","Bella and the Bulldogs","SHOW","A head cheerleader's life takes an unexpected twist when her rifle-like throwing arm takes her from the sidelines to becoming her middle school’s starting quarterback. Bella Dawson is a confident, caring and talented teenager, who suddenly finds herself fulfilling a lifelong dream but also having to navigate the world of her teammates Troy, Sawyer and Newt, without losing her two best friends, Pepper and Sophie from the cheer squad.",2015,"TV-G",23,"['comedy', 'family', 'sport']","['US']",2,5,2114
"ts144323","Unnatural Selection","SHOW","Three high school students decide to escape the mundane urban environment and embark on a fishing adventure.",2015,"TV-MA",35,"['reality', 'documentation', 'comedy']","['US']",1,8.1,12
"tm275800","The Lighthouse of the Orcas","MOVIE","A mother travels to Patagonia with her autistic son with the hope that a ranger and a pod of wild orcas can help him find an emotional connection.",2016,"",110,"['drama', 'romance', 'european']","['AR', 'ES']",NA,6.8,3844
"ts42218","Sin senos sí hay paraíso","SHOW","A young woman born in a mafia-controlled town seeks revenge on those who wrongfully harmed and imprisoned her family.",2016,"TV-MA",47,"['action', 'drama', 'romance', 'crime']","['CO']",4,6.5,546
"tm233561","Shaun the Sheep: The Farmer's Llamas","MOVIE","In The Farmer's Llamas the wily sheep bluffs his dim-witted farmer master into bidding for three llamas at a county fair. Once they show up at the farm, however, they cause such chaotic destructive mayhem that Shaun has to carefully remove them – high speed chases, careful rooftop scrambles and dangerous falls ensue.",2015,"",30,"['comedy', 'animation', 'family']","['GB']",NA,6.8,1364
"tm232950","The Devil's Mistress","MOVIE","Salzburg, Germany, 2000. The elderly Czech actress Lída Baarová tells a journalist the tumultuous story of her rise to fame in 1930s Berlin and her passionate relationship with the sinister Joseph Goebbels, Minister of Propaganda of the Third Reich.",2016,"",111,"['romance', 'drama', 'history', 'european']","['SK', 'CZ']",NA,5.8,2325
"ts43501","Secrets of Great British Castles","SHOW","Historian Dan Jones explores the millennium of history behind six of Great Britain's most famous castles: Warwick, Dover, Caernarfon, the Tower of London, Carrickfergus, and Stirling.",2015,"TV-PG",51,"['documentation', 'history', 'european']","['GB']",2,7.8,1031
"ts36740","Project Mc²","SHOW","McKeyla, Adrienne, Bryden, and Camryn are four super smart and science-skilled girls recruited to join the spy organization, NOV8.",2015,"TV-G",24,"['family']","['US']",6,6.1,985
"tm233344","Kapoor & Sons","MOVIE","Two brothers return home to visit their ailing grandfather to discover ongoing family problems, emotions get intensified when a girl causes a rift between both of them.",2016,"PG-13",132,"['romance', 'comedy', 'drama', 'family']","['IN']",NA,7.7,25792
"ts53076","El Chema","SHOW","Inspired by true events, This is the story of the most notorious drug kingpin the world had ever seen. A man known as El Chapo, the biggest international drug lord in history. The most important and influential man, in the history of Narcos. He changed the game with his spectacular escapes and innovative smuggling techniques.",2016,"TV-MA",44,"['drama', 'action', 'crime']","['US']",1,6.9,303
"ts53106","Tokyo Trial","SHOW","In the wake of World War II, 11 Allied judges are tasked with weighing the fates of Japanese war criminals in a tense international trial.",2016,"TV-MA",49,"['drama', 'history']","['JP', 'US']",1,7.4,1544
"ts41253","Love O2O","SHOW","What is it that makes a man fall in love with a woman at first sight? Appearance? Aura? Wealth? NO, when campus prince and gaming expert, student Xiao Nai first saw Bei Wei Wei, what made him fall in love was not her extraordinary beauty, but her slim and slender fingers that were flying across the keyboard and her calm and composed manner!!! Embarrassing, no? At the same time, gaming expert Bei Wei Wei, at this time and place is on the computer, methodically commanding a guild war, and won a perfect and glorious victory despite being at a disadvantage, and was completely unaware that cupid is nearby. Soon after basketball player, swimmer, all-around excellent student, and game company president, Xiao Nai, uses both tactics on and off-line to take this beauty’s heart. Therefore this romance slowly bloomed. ~~ Drama adapted from the novel by Gu Man.",2016,"TV-14",45,"['drama', 'romance']","['CN']",1,8,2322
"tm244915","Baaghi","MOVIE","Ronny is a rebellious man, who falls in love with Sia but circumstances separate them. Years later, Ronny learns that Sia is abducted by a martial arts champion, Raghav.",2016,"",133,"['thriller', 'action', 'romance']","['IN']",NA,5.3,8826
"ts38717","Good Morning Call","SHOW","A high school girl finally gets her own apartment, but she has to share it with the most popular boy in school. No one can know they're living together.",2016,"TV-14",48,"['comedy', 'drama', 'romance']","['JP']",2,7.7,3088
"tm239947","Mercy","MOVIE","Brought together at their childhood home over their dying mother, an estranged family is thrust into a deadly fight for their own survival.",2016,"",82,"['thriller', 'drama']","['US']",NA,4.1,3402
"ts58068","Inside the World's Toughest Prisons","SHOW","Crime journalist Paul Connolly goes behind the bars of some of the world’s most notorious and toughest prisons. Immersing himself in maximum security facilities around the world to live as a prisoner, he encounters the inmates locked up for their crimes and meets the men and women on the right side of law tasked with keeping the criminals behind bars.",2016,"TV-MA",48,"['crime', 'documentation']","['GB']",5,7.1,2747
"tm218186","Septembers of Shiraz","MOVIE","In this adaptation of the critically acclaimed debut novel by Iranian American author Dalia Sofer, a secular Jewish family is caught up in the maelstrom of the 1979 Iranian Revolution.",2015,"PG-13",110,"['drama', 'thriller', 'western']","['US']",NA,7.9,38
"tm242755","Ordinary World","MOVIE","Perry is a happily married father of two living a comfortable but sedate life in the suburbs. On the occasion of his 40th birthday, he seeks to revisit his former life as the lead singer in a popular punk band though his middle-aged reality quickly (and hilariously) clashes with the indulgences of his youth.",2016,"",86,"['drama', 'family', 'comedy', 'music']","['US']",NA,5.5,3034
"ts38805","Beat Bugs","SHOW","Jay, Kumi, Crick, Buzz, and Walter are best friends who band together to explore and learn in an overgrown suburban backyard, which to them is their entire universe. Each episode of this animated series features songs by The Beatles performed by artists including Daniel Johns, Robbie Williams and Pink to tell uplifting and life-affirming stories filled with hope and melody.",2016,"TV-Y",15,"['animation', 'family', 'fantasy', 'comedy']","['AU']",3,7.6,522
"tm201365","Brothers","MOVIE","David and Monty, estranged half-brothers, train in mixed martial arts to earn a livelihood. However, things change when the two are forced to compete against each other in the final tournament.",2015,"PG-13",156,"['drama', 'action', 'sport']","['IN']",NA,6.4,12886
"ts38761","Another Miss Oh","SHOW","Two women working in the same industry with the exact same name keep getting their lives entangled both professionally and personally.",2016,"TV-MA",69,"['drama', 'fantasy', 'romance', 'comedy']","['KR']",1,7.9,1769
"tm244638","Rebirth","MOVIE","A man's life is turned inside out after a visit from his college friend leads him into the unexpected.",2016,"",101,"['thriller']","['US']",NA,4.9,5156
"tm232954","Audrie & Daisy","MOVIE","A documentary film about three cases of rape, that includes the stories of two American high school students, Audrie Pott and Daisy Coleman. At the time of the sexual assaults, Pott was 15 and Coleman was 14 years old. After the assaults, the victims and their families were subjected to abuse and cyberbullying.",2016,"",95,"['documentation', 'crime']","['US']",NA,7.2,6586
"ts56748","T@gged","SHOW","t@gged is a modern day thriller that explores the terrifying risks of social media in a world of anonymity.",2016,"TV-14",22,"['drama', 'thriller', 'reality']","['US']",3,7.3,2012
"tm225275","Riot","MOVIE","Copper Jack Stone purposefully orchestrates a bank robbery in order to be thrown into prison with the notorious Russian kingpin Balam. Balam is more than just a mob criminal; he's a very cunning and dangerous lord who controls the police force from behind bars. Balam lives in prison as a cover for his real power, which is King of the city. His cell is a lavish private room built specifically for him, inaccessible to most in the depths of the prison structure. Even the warden fears venturing into his area of the prison. However, even surrounded by his loyal henchmen and guards in his sectioned off fortress, Balam doesn't know Jack is coming for him to avenge his family, who Balam murdered in cold blood. Balam is tough... but Jack is tougher.",2015,"",87,"['action']","['US']",NA,5.1,3332
